203 (390) maxBound_3 1.0592029 0.6326671 0.0000470 2071
204 (390) maxBound_4 0.6284711 0.5615451 0.0000520 306
205 (390) maxBound_5 0.5977731 0.5623620 0.0000491 235
206 (390) maximum_1 0.8791709 0.6234310 0.0000532 1358
207 (390) maximum_2 0.7360229 0.5877891 0.0000908 874
208 (390) maximum_3 1.0605171 0.6625998 0.0000520 2061
209 (390) maximum_4 1.2500122 0.6948051 0.0001020 2936
210 (390) maximum_5 1.0722530 0.6506629 0.0000570 1963
211 (390) maximum_6 0.8113990 0.5990241 0.0000529 1061
212 (390) maybe_1 0.6256649 0.5704210 0.0000710 300
213 (390) min_1 0.7889500 0.6138999 0.0000510 1081
214 (390) min_2 0.6855881 0.5750661 0.0000830 589
215 (390) min_3 1.0173490 0.6505091 0.0000529 1784
216 (390) min_4 1.1988049 0.6728601 0.0000510 2655
217 (390) min_5 0.9786808 0.6317620 0.0000501 1682
218 (390) min_6 0.7355831 0.5970831 0.0000710 768
219 (390) minBound_1 0.5889852 0.5568700 0.0000651 203
220 (390) minBound_2 0.5929751 0.5567288 0.0000589 196
221 (390) minBound_3 0.6181078 0.5557981 0.0000520 286
222 (390) minBound_4 0.6142569 0.5548689 0.0000710 306
223 (390) minBound_5 0.6067190 0.5523281 0.0000710 235
224 (390) minimum_1 0.8462651 0.6618500 0.0000560 1358
225 (390) minimum_2 0.7444770 0.5934429 0.0000691 874
226 (390) minimum_3 1.0829022 0.6685610 0.0000641 2061
227 (390) minimum_4 1.2296710 0.7492771 0.0000510 2936
228 (390) minimum_5 1.0416069 0.6526110 0.0000942 1963
229 (390) minimum_6 0.8146091 0.6021771 0.0000489 1061
230 (390) MINUS_1 0.9493868 0.6291771 0.0000539 1710
231 (390) MINUS_2 0.8189721 0.5915551 0.0000739 958
232 (390) mod_1 1.0056231 0.6521840 0.0000522 1833
233 (390) negate_1 0.6792259 0.5755241 0.0000682 551
234 (390) negate_2 0.6426539 0.5695128 0.0000529 365
235 (390) not_1 0.5946050 0.5561411 0.0000689 217
236 (390) notElem_1 0.7949250 0.5956938 0.0001822 1003
237 (390) notElem_2 0.8016131 0.5996809 0.0000539 1132
238 (390) notElem_3 1.0000768 0.6404762 0.0000629 1696
239 (390) notElem_4 1.1622951 0.6970739 0.0000489 2554
240 (390) notElem_5 0.9511840 0.6284781 0.0000532 1597
241 (390) notElem_6 0.8601809 0.6189859 0.0000532 1319
242 (390) null_1 0.5997238 0.5520091 0.0000520 227
243 (390) numerator_1 0.6165519 0.5625072 0.0000510 273
244 (390) odd_1 0.6996849 0.5816450 0.0000689 722
245 (390) or_1 0.6507628 0.5760810 0.0000510 415
246 (390) ord_1 0.6483300 0.5666299 0.0000670 404
247 (390) otherwise_1 0.5798509 0.5557079 0.0000541 181
248 (390) PLUS_1 0.9510939 0.6270709 0.0000780 1701
249 (390) PLUS_2 0.7671041 0.6057689 0.0000520 952
250 (390) PLUSPLUS_1 0.6088979 0.5477731 0.0000648 272
251 (390) pred_1 1.0616429 0.6603420 0.0000851 2091
252 (390) pred_2 1.5410008 0.7466569 0.0000970 4048
253 (390) pred_3 1.0919719 0.6726971 0.0000710 2319
254 (390) pred_4 0.8858709 0.6335769 0.0000699 1538
255 (390) pred_5 1.4471309 0.7675178 0.0000679 4068
256 (390) pred_6 0.6527119 0.5650291 0.0000691 408
257 (390) pred_7 1.1770289 0.6880310 0.0000539 2591
258 (390) primThrowException_1 0.5955088 0.5621190 0.0000510 286
259 (390) product_1 0.9721372 0.6386812 0.0000520 1767
260 (390) product_2 0.8875129 0.6300101 0.0001359 1447
261 (390) properFraction_1 1.2124071 0.6869321 0.0000980 2763
262 (390) properFraction_2 1.3211620 0.7017200 0.0000489 3283
263 (390) quot_1 0.8568861 0.6221390 0.0000501 1388
264 (390) quotRem_1 1.0905850 0.6519229 0.0000520 2273
265 (390) range_1 0.6174598 0.5595300 0.0000510 302
266 (390) range_2 1.4133790 0.7652841 0.0001569 3867
267 (390) range_3 1.3514709 0.7179821 0.0001311 3355
268 (390) range_4 1.1813629 0.6798251 0.0000508 2450
269 (390) rangeSize_1 1.0108778 0.6451881 0.0001001 1658
270 (390) rangeSize_2 1.7831771 0.8210711 0.0000491 5321
271 (390) rangeSize_3 1.6412759 0.7884429 0.0000560 4696
272 (390) rangeSize_4 1.7009659 0.7980461 0.0000610 4724
273 (390) read_1 31.5199959 6.2441261 0.0000458 132238
274 (390) read_2 33.7655809 6.4468071 0.0000482 140019
275 (390) readDec_1 2.2742238 0.9109910 0.0000520 7374
276 (390) readHex_1 5.1428270 1.3770189 0.0000510 18700
277 (390) readInt_1 1.5007880 0.7388310 0.0000548 3939
278 (390) readList_1 37.0913792 7.5009179 0.0000489 160694
279 (390) readLitChar_1 22.2873750 4.4137080 0.0000460 92417
280 (390) readOct_1 2.2491429 0.9029639 0.0001030 7323
281 (390) readParen_1 31.3888040 6.0302219 0.0000479 130240
282 (390) readParen_2 31.7616680 6.3967190 0.0000501 130264
283 (390) readParen_3 30.5430532 6.0553851 0.0001969 130224
284 (390) readParen_4 30.3738730 6.3351409 0.0000501 130220
285 (390) readParen_5 31.3532500 6.3979812 0.0000508 130256
286 (390) readParen_6 30.0642610 6.2158399 0.0000489 130222
287 (390) reads_1 32.3240001 6.2876110 0.0000510 131885
288 (390) reads_2 33.0039959 6.5340872 0.0000479 139664
289 (390) reads_3 36.9164619 7.3555331 0.0000482 158936
290 (390) readSigned_1 31.2411079 5.9989419 0.0000489 132060
291 (390) readsPrec_1 31.0213041 6.1876671 0.0000448 131800
292 (390) readsPrec_2 32.7020891 6.2967641 0.0000491 134429
293 (390) realToFrac_1 0.7392621 0.5942631 0.0000539 849
294 (390) realToFrac_2 0.6980290 0.5799680 0.0000732 682
295 (390) recip_1 0.6396430 0.6174879 0.0001042 315
296 (390) recip_2 0.8666620 0.6099570 0.0000541 1405
297 (390) rem_1 0.8867149 0.6123080 0.0000520 1442
298 (390) repeat_1 0.6056740 0.5550790 0.0000520 234
299 (390) replicate_1 1.2823999 0.7135301 0.0000648 2747
300 (390) return_1 0.5950949 0.5675671 0.0000720 236
301 (390) return_2 0.5873220 0.5527868 0.0000532 202
302 (390) reverse_1 0.6461651 0.5643702 0.0000510 411
303 (390) scanl1_1 0.6732531 0.5771739 0.0000970 462
304 (390) scanl_1 0.6410801 0.5648911 0.0000970 352
305 (390) scanr1_1 0.6964390 0.5715249 0.0001001 554
306 (390) scanr_1 0.6954620 0.5767009 0.0001111 566
307 (390) seq_1 0.6271420 0.5721979 0.0000520 291
308 (390) sequence_1 0.6857460 0.5835690 0.0000701 565
309 (390) sequence_2 0.6979232 0.5923710 0.0000529 642
310 (390) sequence__1 0.7120471 0.5794690 0.0000710 669
311 (390) sequence__2 0.7390511 0.5889468 0.0000641 808
312 (390) show_1 0.8515179 0.6090910 0.0000501 1258
313 (390) show_2 2.3306561 0.8961399 0.0000989 7625
314 (390) show_3 3.0470531 1.0071929 0.0000501 9972
315 (390) show_4 1.5590479 0.7401888 0.0000770 4178
